ID,Size,Predicted %,Actual value
0,215,0.56,NO
1,271,0.53,NO
2,458,0.63,NO
3,137,0.29,NO
4,357,0.45,YES
5,1242,0.89,YES
6,51,0.11,NO
7,154,0.34,NO
8,31,0.0,NO
9,928,0.8,YES
10,180,0.24,NO
11,260,0.3,YES
12,551,0.83,YES
13,40,0.01,NO
14,361,0.38,NO
15,388,0.42,YES
16,51,0.52,YES
17,577,0.0,NO
18,32,0.16,NO
19,66,0.78,YES
20,188,0.65,YES
21,582,0.27,NO
22,158,0.41,NO
23,50,0.45,NO
24,27,0.81,YES
25,928,0.1,NO
26,60,0.37,NO
27,62,0.17,NO
28,87,0.0,NO
29,52,0.3,NO
30,268,0.43,NO
31,163,0.25,NO
32,109,0.12,NO
33,147,0.0,NO
34,58,0.31,NO
35,44,0.22,NO
36,106,0.75,YES
37,139,0.47,YES
38,326,0.35,YES
39,648,0.02,NO
40,778,0.24,NO
41,314,0.32,NO
42,55,0.28,YES
43,191,0.15,NO
44,90,0.08,NO
45,273,0.68,YES
46,137,0.28,YES
47,79,0.29,NO
48,82,0.33,YES
49,147,0.17,NO
50,422,0.25,YES
51,978,0.32,YES
52,467,0.28,YES
53,189,0.27,NO
54,153,0.39,NO
55,84,0.09,NO
56,182,0.29,YES
57,358,0.24,YES
58,126,0.69,YES
59,106,0.0,NO
60,109,0.25,YES
61,85,0.32,YES
62,236,0.34,YES
63,314,0.33,YES
64,694,0.28,NO
65,27,0.33,NO
66,89,0.23,NO
67,301,0.15,NO
68,153,0.56,YES
69,92,0.36,YES
70,466,0.27,NO
71,93,0.61,YES
72,244,0.65,YES
73,192,0.17,NO
74,250,0.23,NO
75,109,0.29,YES
76,601,0.58,YES
77,565,0.27,YES
78,69,0.29,NO
79,77,0.26,NO
80,94,0.24,NO
81,337,0.13,NO
82,214,0.53,NO
83,79,0.0,NO
84,25,0.3,YES
85,84,0.09,NO
86,34,0.04,YES
87,33,0.19,YES
88,104,0.0,NO
89,172,0.0,NO
90,70,0.04,YES
91,140,0.0,NO
92,154,0.22,YES
93,248,0.1,NO
94,275,0.05,NO
95,176,0.0,NO
96,624,0.03,YES
97,91,0.31,YES
98,58,0.25,YES
99,132,0.33,YES
100,4088,0.28,YES
101,558,0.02,NO
102,727,0.3,NO
103,150,0.26,NO
104,503,0.0,NO
105,325,0.27,YES
106,273,0.09,NO
107,136,0.01,NO
108,56,0.02,NO
109,74,0.04,NO
110,357,0.02,NO
111,174,0.19,YES
112,148,0.11,NO
113,92,0.04,NO
114,45,0.28,NO
115,168,0.33,YES
116,77,0.06,NO
117,664,0.0,NO
118,88,0.31,NO
119,260,0.3,YES
120,54,0.31,YES
121,48,0.42,YES
122,140,0.3,YES
123,152,0.3,YES
124,39,0.0,NO
125,131,0.06,NO
126,47,0.05,NO
127,129,0.0,NO
128,43,0.28,NO
129,243,0.0,NO
130,62,0.02,NO
131,45,0.2,NO
132,94,0.27,NO
133,72,0.02,NO
134,42,0.02,NO
135,48,0.0,NO
136,89,0.18,YES
137,380,0.42,YES
138,138,0.24,NO
139,142,0.0,NO
140,191,0.0,NO
141,46,0.5,YES
142,165,0.32,YES
143,171,0.51,YES
144,56,0.37,NO
145,179,0.65,NO
146,74,0.41,NO
147,36,0.25,YES
148,37,0.36,YES
149,34,0.33,YES
150,34,0.24,NO
151,38,0.0,YES
152,39,0.31,YES
153,156,0.0,NO
154,84,0.27,NO
155,117,0.02,NO
156,94,0.12,YES
157,71,0.05,NO
158,183,0.0,NO
159,85,0.03,YES
160,183,0.3,YES
161,70,0.08,NO
162,54,0.0,NO
163,160,0.32,NO
164,125,0.0,NO
165,151,0.01,NO
166,421,0.0,NO
167,219,0.29,YES
168,50,0.28,YES
169,42,0.27,YES
170,624,0.0,NO
171,377,0.0,NO
172,383,0.1,NO
173,72,0.34,YES
174,92,0.18,YES
175,284,0.04,NO
176,371,0.05,NO
177,47,0.43,YES
178,108,0.29,NO
179,111,0.58,YES
180,319,0.1,NO
181,129,0.2,NO
182,49,0.02,NO
183,358,0.24,NO
184,277,0.03,NO
185,49,0.03,NO
186,89,0.21,NO
187,41,0.02,NO
188,66,0.12,NO
189,63,0.29,YES
190,24,0.03,YES
191,50,0.02,NO
192,72,0.03,NO
193,47,0.02,NO
194,47,0.06,NO
195,183,0.3,NO
196,49,0.26,NO
197,50,0.0,NO
198,98,0.0,NO
199,143,0.07,NO
200,43,0.27,NO
201,42,0.07,NO
202,56,0.24,NO
203,44,0.11,NO
204,26,0.0,NO
205,254,0.01,NO
206,16883,0.3,NO
207,74,0.22,NO
208,153,0.0,NO
209,68,0.48,NO
210,100,0.0,NO
211,549,0.09,YES
212,437,0.08,YES
213,1033,0.0,NO
214,101,0.0,NO
215,331,0.24,NO
216,123,0.0,NO
217,106,0.34,NO
218,106,0.34,NO
219,93,0.11,NO
220,101,0.0,NO
221,38,0.03,NO
222,584,0.29,NO
223,32,0.3,NO
224,111,0.0,NO
225,35,0.21,NO
226,90,0.08,NO
