ID,Size,Predicted %,Actual value
0,215,0.11,NO
1,274,1.0,YES
2,461,0.99,YES
3,138,0.6442380952380952,NO
4,358,0.98,NO
5,1248,0.93,YES
6,51,0.01,NO
7,45,0.415,NO
8,157,0.0,NO
9,31,0.97,NO
10,1008,0.18,NO
11,55,0.4026136363636364,YES
12,204,0.99,NO
13,55,0.92,YES
14,103,0.0,NO
15,83,0.53,NO
16,262,0.62,NO
17,83,0.0,NO
18,867,0.85,YES
19,40,0.0,NO
20,387,0.03,NO
21,390,0.84,YES
22,51,0.86,NO
23,637,0.59,NO
24,32,0.04,NO
25,68,0.0,NO
26,547,0.9,NO
27,566,0.08,NO
28,314,0.34,NO
29,839,0.19,NO
30,211,0.0,NO
31,31,0.9,NO
32,50,0.09,NO
33,27,0.2,NO
34,175,0.28511363636363635,NO
35,50,0.06,NO
36,62,0.11,NO
37,87,0.02,NO
38,52,0.35,NO
39,373,0.64,NO
40,224,0.2,NO
41,118,0.354,YES
42,83,0.87,YES
43,147,1.0,YES
44,58,0.87,YES
45,44,0.0,NO
46,106,0.1,NO
47,189,0.24,NO
48,151,0.006666666666666665,NO
49,352,0.0,NO
50,849,0.33,NO
51,877,0.43,YES
52,41,0.2,NO
53,319,0.18,NO
54,27,0.045,NO
55,55,0.0,NO
56,94,0.89,YES
57,191,0.96,YES
58,90,0.95,NO
59,90,0.97,YES
60,271,0.57,YES
61,152,0.19666666666666666,NO
62,90,0.65,YES
63,82,0.74,YES
64,147,0.93,NO
65,422,0.99,YES
66,1059,0.36,NO
67,530,0.3921428571428571,NO
68,205,0.04,NO
69,190,0.35,NO
70,86,0.71,YES
71,207,0.0,NO
72,397,0.39,YES
73,573,0.0,NO
74,126,0.5220782828282828,NO
75,167,0.91,NO
76,109,0.56,NO
77,85,0.105,NO
78,237,0.69,NO
79,424,0.155,NO
80,47,0.01,NO
81,1118,0.7,NO
82,27,0.55,NO
83,89,0.035,NO
84,474,0.89,NO
85,166,0.96,NO
86,92,0.05,NO
87,476,0.03,NO
88,93,0.26,NO
89,244,0.08,NO
90,204,0.1895238095238095,NO
91,252,0.036000000000000004,NO
92,109,0.0,NO
93,618,0.09416666666666668,NO
94,565,0.0,NO
95,69,0.0,NO
96,77,0.01,NO
97,97,0.0,NO
98,343,0.07,NO
99,214,0.01,NO
100,79,0.51,NO
101,25,0.3,NO
102,84,0.13,NO
103,34,0.01,NO
104,33,0.0,NO
105,104,0.0,NO
106,172,0.44,NO
107,70,0.05,NO
108,140,0.07,NO
109,156,0.47,NO
110,142,0.0,NO
111,152,0.95,YES
112,31,0.35,NO
113,60,0.09,NO
114,60,0.22,NO
115,876,0.61,NO
116,61,0.9,YES
117,185,0.81,NO
118,264,0.28,NO
119,43,0.02,NO
120,248,0.02,NO
121,310,0.91,YES
122,199,0.04,NO
123,194,0.2,NO
124,346,0.91,NO
125,90,0.98,NO
126,335,0.62,YES
127,372,0.26,NO
128,84,0.02,NO
129,53,0.1,NO
130,148,0.86,YES
131,4088,0.03,NO
132,860,0.0,NO
133,47,0.08666666666666666,NO
134,101,0.06,NO
135,517,0.17,NO
136,327,0.0,NO
137,275,0.84,NO
138,136,0.08833333333333332,NO
139,56,0.97,NO
140,74,0.02,NO
141,362,0.12,NO
142,174,0.08,NO
143,148,0.52,YES
144,92,0.02,NO
145,45,0.0,NO
146,39,0.65,NO
147,182,0.02,NO
148,77,0.0,NO
149,666,0.41852236652236646,NO
150,88,0.0,NO
151,263,0.6,NO
152,54,0.4275,NO
153,76,0.0,NO
154,132,0.01,NO
155,160,0.27,NO
156,152,0.17,NO
157,39,0.06,NO
158,677,0.18,NO
159,131,0.02,NO
160,47,0.01,NO
161,129,0.08,NO
162,43,0.02,NO
163,73,0.17,NO
164,257,0.05,NO
165,356,0.15,NO
166,62,0.0,NO
167,45,0.13,NO
168,97,0.07,NO
169,131,0.21,NO
170,68,0.5666666666666667,NO
171,99,0.3,NO
172,53,0.13,NO
173,81,0.12583333333333332,NO
174,78,0.08,NO
175,69,0.01,NO
176,69,0.15,NO
177,77,0.0,NO
178,72,0.0,NO
179,72,0.2,NO
180,63,0.05,NO
181,50,0.10666666666666666,NO
182,28,0.01,NO
183,96,0.136,NO
184,40,0.06,NO
185,76,0.07611935286935287,NO
186,49,0.15,NO
187,63,0.09625,NO
188,55,0.05,NO
189,45,0.17,NO
190,476,0.02,NO
191,77,0.07,NO
192,69,0.13,NO
193,104,0.02583333333333334,NO
194,115,0.03,NO
195,421,0.04777777777777778,NO
196,61,0.07,NO
197,2009,0.026000000000000002,NO
198,179,0.05,NO
199,106,0.04,NO
200,33,0.0,NO
201,657,0.02,NO
202,295,0.01,NO
203,872,0.06,NO
204,444,0.5325,NO
205,168,0.6671666666666667,NO
206,752,0.03666666666666667,NO
207,135,0.0,NO
208,1126,0.04,NO
209,163,0.0,NO
210,184,0.0,NO
211,51,0.04,NO
212,25,0.0,NO
213,180,0.03,NO
214,64,0.0,NO
215,101,0.0,NO
216,512,0.0,NO
217,187,0.5937741702741703,NO
218,56,0.07611935286935287,NO
219,39,0.015,NO
220,261,0.06321428571428571,NO
221,73,0.157,NO
222,65,0.25,NO
223,329,0.0,NO
224,64,0.02,NO
225,164,0.16,NO
226,624,0.01,NO
227,74,0.0,NO
228,117,0.0,NO
229,84,0.01,NO
230,226,0.16,NO
231,76,0.06,NO
232,323,0.2,NO
233,72,0.1,NO
234,42,0.0,NO
235,48,0.0,NO
236,89,0.04,NO
237,380,0.02,NO
238,141,0.51,NO
239,148,0.054027777777777786,NO
240,191,0.6452380952380952,NO
241,46,0.36,NO
242,165,0.05,NO
243,171,0.04,NO
244,56,0.02,NO
245,179,0.02,NO
246,74,0.01,NO
247,36,0.15,NO
248,37,0.05,NO
249,34,0.02,NO
250,34,0.04,NO
251,38,0.05,NO
252,39,0.02,NO
253,156,0.0,NO
254,84,0.01,NO
255,117,0.02,NO
256,94,0.0,NO
257,71,0.0,NO
258,183,0.04,NO
259,85,0.0,NO
260,183,0.0,NO
261,70,0.03,NO
262,54,0.02,NO
263,160,0.0,NO
264,128,0.168,NO
265,151,0.01,NO
266,422,0.0,NO
267,221,0.0,NO
268,50,0.1,NO
269,42,0.0,NO
270,624,0.0,NO
271,377,0.54,NO
272,382,0.23,NO
273,72,0.27,NO
274,92,0.05,NO
275,282,0.15,NO
276,371,0.03833333333333334,NO
277,47,1.0,NO
278,108,0.25,NO
279,111,0.49,NO
280,319,0.095,NO
281,129,1.0,NO
282,49,0.0,NO
283,358,0.8391666666666666,NO
284,277,0.75,NO
285,49,0.6857142857142857,NO
286,89,0.6484779387279386,NO
287,41,0.22733333333333333,NO
