ID,Size,Predicted %,Actual value
0,212,0.28,NO
1,274,0.46,NO
2,461,0.64,YES
3,138,0.3585714285714286,NO
4,358,0.42,NO
5,1272,0.96,YES
6,51,0.0,NO
7,45,0.0,NO
8,157,0.14,NO
9,31,0.0,NO
10,1406,0.76,YES
11,55,0.05,NO
12,204,0.45,NO
13,55,0.02,NO
14,103,0.11,NO
15,34,0.17,NO
16,83,0.44,NO
17,285,0.63,NO
18,83,0.82,YES
19,129,0.02,NO
20,867,0.58,YES
21,380,0.53,NO
22,40,0.01,NO
23,387,0.81,NO
24,390,0.0,NO
25,51,0.07,YES
26,637,0.66,YES
27,32,0.84,NO
28,68,0.76,YES
29,547,0.86,NO
30,566,0.57,NO
31,314,0.07,NO
32,907,0.06,NO
33,275,0.01,NO
34,31,0.51,NO
35,50,0.15,NO
36,27,0.07,NO
37,175,0.16,NO
38,50,0.02,NO
39,62,0.82,NO
40,87,0.59,NO
41,52,0.036000000000000004,YES
42,373,0.1199047619047619,NO
43,224,0.02,NO
44,118,0.01,NO
45,83,0.02,NO
46,147,0.064,NO
47,58,0.59,NO
48,44,0.01,NO
49,106,0.37708333333333327,NO
50,238,0.77,YES
51,43,0.97,YES
52,185,0.0,NO
53,189,0.33,NO
54,151,0.0,NO
55,364,0.03,NO
56,910,0.31833333333333336,NO
57,889,0.14800000000000002,NO
58,43,0.03,NO
59,325,0.14,NO
60,27,0.57,NO
61,55,0.61,NO
62,93,0.68,YES
63,191,0.13,NO
64,90,0.02,NO
65,89,0.87,NO
66,272,0.8,YES
67,152,0.57,NO
68,90,0.5,YES
69,82,0.73,NO
70,148,0.18,NO
71,421,0.89,NO
72,1190,0.7,NO
73,528,0.92,NO
74,205,0.02,NO
75,190,0.58,NO
76,86,0.05,NO
77,212,0.01,NO
78,404,0.06,NO
79,572,0.76,NO
80,132,0.0,NO
81,168,0.84,YES
82,109,0.0,NO
83,85,0.08800000000000001,NO
84,107,0.78,YES
85,237,0.95,NO
86,511,0.0,NO
87,47,0.77,NO
88,1328,0.0,NO
89,27,0.02,NO
90,89,0.64,NO
91,482,0.12,NO
92,226,0.03,YES
93,166,0.6,NO
94,92,0.66,YES
95,476,0.06,NO
96,93,0.06,NO
97,244,0.32833333333333337,NO
98,204,0.34,NO
99,252,0.19157142857142856,NO
100,119,0.0,NO
101,733,0.0,NO
102,630,0.1,NO
103,69,0.0,NO
104,77,0.0,NO
105,97,0.03,NO
106,380,0.0,NO
107,214,0.16,NO
108,38,0.1,NO
109,79,0.05,NO
110,25,0.02,NO
111,84,0.02,NO
112,34,0.04,NO
113,33,0.0,NO
114,104,0.04,NO
115,193,0.32,NO
116,70,0.03,NO
117,140,0.04,NO
118,22,0.14800000000000002,NO
119,156,0.0,NO
120,142,0.01,NO
121,100,0.83,NO
122,152,0.53,NO
123,31,0.38,NO
124,60,0.02,NO
125,60,0.35,NO
126,876,0.61,YES
127,61,0.99,NO
128,185,0.14,NO
129,264,0.28,NO
130,43,0.62,NO
131,248,0.01,NO
132,361,0.89,YES
133,199,0.11,NO
134,194,0.10875,NO
135,346,0.83,YES
136,91,0.46,YES
137,335,0.76,YES
138,370,0.3685714285714286,NO
139,82,0.0,NO
140,53,0.18,YES
141,148,0.88,YES
142,4088,0.39,NO
143,88,0.36,NO
144,878,0.1,NO
145,37,0.1,NO
146,48,0.02,NO
147,47,0.46,NO
148,101,0.08,NO
149,556,0.71,NO
150,360,0.02,YES
151,284,0.67,YES
152,135,0.0,NO
153,56,0.11,NO
154,78,0.18,NO
155,409,0.10714285714285714,NO
156,174,0.08,NO
157,148,0.0,NO
158,88,0.35,NO
159,45,0.05,NO
160,39,0.0,NO
161,182,0.2189166666666667,NO
162,77,0.0,NO
163,666,0.09,NO
164,104,0.7483333333333334,NO
165,263,0.14,NO
166,54,0.01,NO
167,76,0.0,NO
168,119,0.18291666666666664,NO
169,200,0.44,NO
170,152,0.05,YES
171,39,0.6,NO
172,677,0.02,NO
173,131,0.71,NO
174,47,0.56,YES
175,100,0.34,NO
176,43,0.17,NO
177,73,0.35,NO
178,257,0.05,NO
179,356,0.33,NO
180,62,0.2,NO
181,45,0.01,NO
182,97,0.0,NO
183,131,0.4,NO
184,68,0.06,NO
185,99,0.4,NO
186,53,0.0,NO
