ID,Size,Predicted %,Actual value
0,215,0.96,NO
1,274,0.97,YES
2,461,0.96,YES
3,138,0.47916666666666674,NO
4,358,0.97,NO
5,1248,0.83,YES
6,51,0.2,NO
7,45,0.34,NO
8,157,0.0,NO
9,31,0.95,NO
10,1008,0.65,NO
11,55,0.66,YES
12,204,0.99,NO
13,55,0.92,YES
14,103,0.11166666666666666,NO
15,83,0.71,NO
16,262,0.945,NO
17,83,0.0,NO
18,867,0.79,YES
19,40,0.0,NO
20,387,0.16,NO
21,390,0.76,YES
22,51,0.9,NO
23,637,0.65,NO
24,32,0.13,NO
25,68,0.09,NO
26,547,0.79,NO
27,566,0.08,NO
28,314,0.09,NO
29,839,0.47,NO
30,211,0.05,NO
31,31,0.75,NO
32,50,0.33,NO
33,27,0.4,NO
34,175,0.67,NO
35,50,0.02,NO
36,62,0.26,NO
37,87,0.1,NO
38,52,0.5,NO
39,373,0.69,NO
40,224,0.51,NO
41,118,0.58,YES
42,83,0.93,YES
43,147,0.91,YES
44,58,0.9,YES
45,44,0.12,NO
46,106,0.04,NO
47,189,0.6,NO
48,151,0.6133333333333333,NO
49,352,0.11,NO
50,849,0.6,NO
51,877,0.855,YES
52,41,0.305,NO
53,319,0.42,NO
54,27,0.08,NO
55,55,0.24,NO
56,94,0.98,YES
57,191,0.88,YES
58,90,0.88,NO
59,90,0.75,YES
60,271,0.65,YES
61,152,0.65,NO
62,90,0.6,YES
63,82,0.86,YES
64,147,0.87,NO
65,422,0.81,YES
66,1059,0.53,NO
67,530,0.21,NO
68,205,0.0525,NO
69,190,0.35,NO
70,86,0.7,YES
71,207,0.02,NO
72,397,0.74,YES
73,573,0.0,NO
74,126,0.36,NO
75,167,0.87,NO
76,109,0.84,NO
77,85,0.405,NO
78,237,0.89,NO
79,424,0.405,NO
80,47,0.36,NO
81,1118,0.74,NO
82,27,0.47,NO
83,89,0.25,NO
84,474,0.92,NO
85,166,0.89,NO
86,92,0.14,NO
87,476,0.15,NO
88,93,0.47,NO
