ID,Size,Predicted %,Actual value
0,215,0.7,NO
1,273,0.71,YES
2,460,0.76,YES
3,138,0.47,YES
4,358,0.89,YES
5,1248,0.98,YES
6,51,0.1,NO
7,157,0.7,YES
8,31,0.02,NO
9,981,0.99,NO
10,180,0.6,NO
11,262,0.94,YES
12,553,0.99,YES
13,40,0.4906190476190476,NO
14,369,0.87,YES
15,390,0.92,YES
16,51,0.03,NO
17,577,1.0,NO
18,32,0.15583333333333332,NO
19,66,0.5,NO
20,188,0.96,YES
21,582,1.0,NO
22,160,0.4,YES
23,50,0.07,NO
24,27,0.15333333333333332,NO
25,923,0.99,YES
26,60,0.36,NO
27,62,0.21,NO
28,87,0.43,NO
29,52,0.02,NO
30,268,0.95,NO
31,163,0.74,NO
32,109,0.49,NO
33,147,0.45,NO
34,58,0.11,NO
35,44,0.4285714285714286,NO
36,106,0.79,NO
37,139,0.45,NO
38,326,0.47,NO
39,648,0.98,NO
40,792,1.0,YES
41,319,0.94,YES
42,55,0.07,NO
43,191,0.78,NO
44,90,0.65,NO
45,273,0.85,NO
46,137,0.88,NO
47,79,0.5,NO
48,82,0.42,NO
49,147,0.48,NO
50,422,0.84,NO
51,979,1.0,YES
52,495,0.94,YES
53,189,0.93,NO
54,167,0.93,NO
55,86,0.33,YES
56,182,0.94,NO
57,361,0.86,NO
58,126,0.89,NO
59,106,0.82,NO
60,109,0.73,NO
61,85,0.36,NO
62,236,0.91,NO
63,315,0.95,YES
64,695,0.86,YES
65,27,0.14583333333333331,NO
66,89,0.84,NO
67,301,0.86,YES
68,153,0.99,NO
69,92,0.77,NO
70,466,0.87,NO
71,93,0.77,NO
72,244,0.89,NO
73,192,0.83,NO
74,252,0.77,YES
75,109,0.55,NO
76,601,0.99,NO
77,565,0.94,YES
78,69,0.45,NO
79,77,0.77,NO
80,94,0.76,NO
81,337,0.83,NO
82,214,0.73,NO
83,79,0.75,NO
84,25,0.0,NO
85,84,0.68,NO
86,34,0.07083333333333333,NO
87,33,0.04083333333333333,NO
88,104,0.72,NO
89,172,0.84,NO
90,70,0.49,NO
91,140,0.75,NO
92,156,0.78,YES
93,248,0.89,NO
94,277,0.9,YES
95,189,0.59,NO
96,194,0.96,YES
97,346,0.83,YES
98,304,0.29,YES
99,356,0.55,NO
100,84,0.89,NO
101,53,0.92,NO
102,132,1.0,YES
103,4088,0.87,YES
104,691,0.93,YES
105,47,0.77,NO
106,101,0.93,NO
107,510,0.93,NO
108,328,0.06,NO
109,273,0.47,NO
110,136,0.82,NO
111,56,0.55,NO
112,74,0.44,NO
113,359,0.47,NO
114,174,0.1875,NO
115,148,0.54,NO
116,92,0.42,NO
117,45,0.7,YES
118,168,0.49,NO
119,77,0.96,YES
120,666,0.15523809523809523,NO
121,88,0.31,NO
122,262,0.8,NO
123,54,0.42,NO
124,48,0.125,NO
125,140,0.4,NO
126,152,0.23,NO
127,39,0.44,NO
128,131,0.07,NO
129,47,0.89,NO
130,129,0.28,NO
131,43,0.26,NO
132,243,0.66,YES
133,62,0.3,NO
134,45,0.10099999999999999,NO
135,97,0.19,NO
136,476,0.46,NO
137,77,0.89,NO
138,69,0.91,YES
139,104,0.9,YES
140,115,0.9,NO
141,421,0.1925,NO
142,61,0.6,NO
143,2009,0.59,NO
144,179,0.09,NO
145,106,0.66,NO
146,33,0.4,NO
147,657,0.3427380952380953,NO
148,295,0.4536904761904762,NO
149,872,0.08083333333333333,NO
150,444,0.07083333333333333,NO
151,168,0.8559999999999999,NO
152,752,0.46769047619047627,NO
153,135,0.5,NO
154,1126,0.61,NO
155,163,0.62,NO
156,184,0.53,NO
157,51,0.22,NO
158,25,0.62,NO
159,180,0.64,NO
160,64,0.73,NO
161,101,0.4,NO
162,512,0.38,NO
163,187,0.61,NO
164,56,0.56,NO
165,39,0.66,NO
166,261,0.76,YES
167,73,0.77,YES
168,65,0.2,NO
169,329,0.07,NO
170,64,0.95,NO
171,164,0.72,NO
172,624,0.86,NO
173,74,0.57,NO
174,117,0.85,NO
175,84,0.83,YES
