ID,Size,Predicted %,Actual value
0,215,0.44,NO
1,273,0.28,YES
2,460,0.36,YES
3,138,0.16,YES
4,358,0.56,YES
5,1248,0.98,YES
6,51,0.0,NO
7,157,0.4,YES
8,31,0.0,NO
9,981,0.95,NO
10,180,0.08,NO
11,262,0.71,YES
12,553,0.98,YES
13,40,0.16119047619047622,NO
14,369,0.58,YES
15,390,0.68,YES
16,51,0.0,NO
17,577,0.97,NO
18,32,0.002857142857142857,NO
19,66,0.24,NO
20,188,0.86,YES
21,582,0.96,NO
22,160,0.12,YES
23,50,0.0,NO
24,27,0.03152380952380953,NO
25,923,0.9,YES
26,60,0.05,NO
27,62,0.0,NO
28,87,0.09,NO
29,52,0.0,NO
30,268,0.76,NO
31,163,0.48,NO
32,109,0.12,NO
33,147,0.04,NO
34,58,0.03,NO
35,44,0.2175,NO
36,106,0.68,NO
37,139,0.16,NO
38,326,0.15,NO
39,648,0.99,NO
40,792,0.99,YES
41,319,0.74,YES
42,55,0.01,NO
43,191,0.39,NO
44,90,0.12,NO
45,273,0.59,NO
46,137,0.77,NO
47,79,0.2,NO
48,82,0.12,NO
49,147,0.23,NO
50,422,0.66,NO
51,979,0.98,YES
52,495,0.91,YES
53,189,0.71,NO
54,167,0.76,NO
55,86,0.1,YES
56,182,0.7,NO
57,361,0.78,NO
58,126,0.65,NO
59,106,0.54,NO
60,109,0.36,NO
61,85,0.02,NO
62,236,0.69,NO
63,315,0.78,YES
64,695,0.71,YES
65,27,0.002857142857142857,NO
66,89,0.49,NO
67,301,0.75,YES
68,153,0.9,NO
69,92,0.41,NO
70,466,0.77,NO
71,93,0.4,NO
72,244,0.69,NO
73,192,0.72,NO
74,252,0.42,YES
75,109,0.25,NO
76,601,0.92,NO
77,565,0.91,YES
78,69,0.23,NO
79,77,0.35,NO
80,94,0.43,NO
81,337,0.69,NO
82,214,0.47,NO
83,79,0.37,NO
84,25,0.0,NO
85,84,0.24,NO
86,34,0.0,NO
87,33,0.01,NO
88,104,0.37,NO
89,172,0.59,NO
90,70,0.22,NO
91,140,0.37,NO
92,156,0.48,YES
93,248,0.6,NO
94,277,0.73,YES
95,189,0.24,NO
96,194,0.96,YES
97,346,0.64,YES
98,304,0.04,YES
99,356,0.15,NO
100,84,0.42,NO
101,53,0.68,NO
102,132,0.98,YES
103,4088,0.7,YES
104,691,0.82,YES
105,47,0.53,NO
106,101,0.85,NO
107,510,0.82,NO
108,328,0.01,NO
109,273,0.18,NO
110,136,0.62,NO
111,56,0.09,NO
112,74,0.06,NO
113,359,0.18,NO
114,174,0.0,NO
115,148,0.15,NO
116,92,0.17,NO
117,45,0.23,YES
118,168,0.13,NO
119,77,0.73,YES
120,666,0.01,NO
121,88,0.14,NO
122,262,0.55,NO
123,54,0.1,NO
124,48,0.0,NO
125,140,0.05,NO
126,152,0.06,NO
127,39,0.16,NO
128,131,0.0,NO
129,47,0.62,NO
130,129,0.08,NO
131,43,0.09,NO
132,243,0.38,YES
133,62,0.07,NO
134,45,0.0,NO
135,97,0.06,NO
136,476,0.2,NO
137,77,0.74,NO
138,69,0.64,YES
139,104,0.66,YES
140,115,0.83,NO
141,421,0.0425,NO
142,61,0.29,NO
143,2009,0.16,NO
144,179,0.01,NO
145,106,0.29,NO
146,33,0.05,NO
147,657,0.051523809523809534,NO
148,295,0.11052380952380955,NO
149,872,0.0,NO
150,444,0.0,NO
151,168,0.49835714285714283,NO
152,752,0.1323571428571429,NO
153,135,0.32,NO
154,1126,0.25,NO
155,163,0.29,NO
156,184,0.14,NO
157,51,0.09,NO
158,25,0.37,NO
159,180,0.33,NO
160,64,0.28,NO
161,101,0.16,NO
162,512,0.14,NO
163,187,0.29,NO
164,56,0.44,NO
165,39,0.54,NO
166,261,0.55,YES
167,73,0.62,YES
168,65,0.0,NO
169,329,0.0,NO
170,64,0.88,NO
171,164,0.44,NO
172,624,0.65,NO
173,74,0.34,NO
174,117,0.54,NO
175,84,0.62,YES
176,226,0.52,NO
177,76,0.02,NO
178,323,0.2,NO
179,72,0.55,NO
180,42,0.3,NO
181,48,0.36,NO
182,89,0.02,NO
183,380,0.43,NO
184,141,0.45,NO
185,148,0.02,NO
186,191,0.15,NO
187,46,0.0,NO
188,165,0.02,NO
189,171,0.21,NO
190,56,0.0,NO
191,179,0.0,NO
192,74,0.1,NO
193,36,0.0,NO
194,37,0.0,NO
195,34,0.06,NO
196,34,0.03,NO
197,38,0.0,NO
198,39,0.18,NO
199,156,0.09,NO
200,84,0.0,NO
201,117,0.0,NO
202,94,0.07,NO
203,71,0.0,NO
204,183,0.0,NO
205,85,0.31,NO
206,183,0.65,NO
207,70,0.09,NO
208,54,0.1,NO
209,160,0.18,NO
210,125,0.31,NO
211,151,0.8,YES
212,422,0.64,NO
213,221,0.79,YES
214,50,0.18,YES
215,42,0.49,YES
216,624,0.15,NO
217,377,0.68,NO
218,383,0.88,NO
219,72,0.83,YES
220,92,0.14,YES
221,282,0.3,NO
222,371,0.69,YES
223,47,0.0,NO
224,108,0.02,NO
225,111,0.021523809523809525,NO
226,319,0.44,NO
227,129,0.01,NO
228,49,0.0,NO
229,358,0.09,NO
230,277,0.93,YES
231,49,0.1,NO
232,89,0.0,NO
233,41,0.37,NO
234,66,0.22,NO
235,63,0.01,NO
236,24,0.06,NO
237,50,0.0033333333333333335,NO
238,72,0.42,NO
239,47,0.6,NO
240,47,0.4,NO
241,183,0.43,NO
242,49,0.0033333333333333335,NO
243,50,0.002857142857142857,NO
244,98,0.06,NO
245,143,0.52,YES
246,43,0.42,NO
247,42,0.78,YES
248,56,0.26,NO
249,44,0.35,NO
250,26,0.22,NO
251,254,0.73,YES
252,16883,0.78,NO
253,74,0.44,NO
254,153,0.19,NO
255,68,0.06,NO
256,100,0.48,NO
257,550,0.35,YES
258,437,0.97,YES
259,1038,0.03,NO
260,104,0.27,NO
261,332,0.0,NO
262,123,0.0033333333333333335,NO
263,106,0.19,YES
264,106,0.0,NO
265,94,0.02,NO
266,101,0.24,NO
267,38,0.0033333333333333335,NO
268,628,0.18,NO
269,32,0.91,NO
270,111,0.41,NO
271,35,0.09,NO
272,90,0.09,NO
273,27,0.09,NO
274,28,0.06,NO
275,92,0.3,NO
276,956,0.16,NO
277,67,0.41,NO
278,29,0.03,NO
279,105,0.02,NO
280,72,0.03,NO
281,37,0.3,NO
282,47,0.04,NO
283,31,0.14,YES
284,90,0.05,NO
285,223,0.04,NO
286,214,0.22,NO
287,107,0.14,NO
288,37,0.16,NO
289,27,0.02,NO
290,48,0.83,YES
291,167,0.12,NO
292,213,0.45,NO
293,867,0.59,NO
294,159,0.45,NO
295,100,0.0,NO
296,96,0.14,NO
297,842,0.26,NO
298,525,0.54,NO
299,83,0.69,NO
300,63,0.36,NO
301,76,0.74,NO
302,202,0.1,NO
303,155,0.0,NO
304,1263,0.06,NO
305,74,0.33,YES
306,101,0.23,YES
307,27,0.08,NO
308,22,0.04,NO
309,491,0.03,NO
310,62,0.23,YES
