ID,Size,Predicted %,Actual value
0,215,0.74,NO
1,271,0.59,NO
2,458,0.82,NO
3,137,0.43,NO
4,357,0.29,YES
5,1242,0.99,YES
6,51,0.1,NO
7,154,0.34,NO
8,31,0.01,NO
9,928,0.87,YES
10,180,0.33,NO
11,260,0.39,YES
12,551,0.91,YES
13,40,0.0,NO
14,361,0.43,NO
15,388,0.44,YES
16,51,0.89,YES
17,577,0.0,NO
18,32,0.29,NO
19,66,0.78,YES
20,188,0.65,YES
21,582,0.55,NO
22,158,0.68,NO
23,50,0.49,NO
24,27,0.9,YES
25,928,0.03,NO
26,60,0.55,NO
27,62,0.47,NO
28,87,0.04,NO
29,52,0.28,NO
30,268,0.87,NO
31,163,0.34,NO
32,109,0.1,NO
33,147,0.0,NO
34,58,0.41,NO
35,44,0.31,NO
36,106,0.8,YES
37,139,0.54,YES
38,326,0.53,YES
39,648,0.24,NO
40,778,0.39,NO
41,314,0.52,NO
42,55,0.62,YES
43,191,0.24,NO
44,90,0.1,NO
45,273,0.76,YES
46,137,0.54,YES
47,79,0.51,NO
48,82,0.71,YES
49,147,0.41,NO
50,422,0.45,YES
51,978,0.54,YES
52,467,0.61,YES
53,189,0.59,NO
54,153,0.63,NO
55,84,0.13,NO
56,182,0.45,YES
57,358,0.38,YES
58,126,0.76,YES
59,106,0.0,NO
60,109,0.46,YES
61,85,0.58,YES
62,236,0.56,YES
63,314,0.56,YES
64,694,0.4,NO
65,27,0.46,NO
66,89,0.27,NO
67,301,0.79,NO
68,153,0.6,YES
69,92,0.57,YES
70,466,0.21,NO
71,93,0.78,YES
72,244,0.92,YES
73,192,0.1,NO
74,250,0.34,NO
75,109,0.36,YES
76,601,0.78,YES
77,565,0.34,YES
78,69,0.48,NO
79,77,0.43,NO
80,94,0.42,NO
81,337,0.07,NO
82,214,0.85,NO
83,79,0.0,NO
84,25,0.46,YES
85,84,0.28,NO
86,34,0.06,YES
87,33,0.26,YES
88,104,0.04,NO
89,172,0.0,NO
90,70,0.11,YES
91,140,0.0,NO
92,154,0.29,YES
93,248,0.16,NO
94,275,0.04,NO
95,176,0.04,NO
96,624,0.04,YES
97,91,0.23,YES
98,58,0.34,YES
99,132,0.34,YES
100,4088,0.27,YES
101,558,0.04,NO
102,727,0.47,NO
103,150,0.33,NO
104,503,0.04,NO
105,325,0.41,YES
106,273,0.08,NO
107,136,0.01,NO
108,56,0.0,NO
109,74,0.06,NO
110,357,0.04,NO
111,174,0.26,YES
112,148,0.2,NO
113,92,0.16,NO
114,45,0.37,NO
115,168,0.46,YES
116,77,0.1,NO
117,664,0.04,NO
118,88,0.31,NO
119,260,0.37,YES
120,54,0.31,YES
121,48,0.51,YES
122,140,0.32,YES
123,152,0.31,YES
124,39,0.04,NO
125,131,0.06,NO
126,47,0.04,NO
127,129,0.04,NO
128,43,0.33,NO
129,243,0.04,NO
130,62,0.04,NO
131,45,0.26,NO
132,94,0.34,NO
133,72,0.04,NO
134,42,0.04,NO
135,48,0.07,NO
136,89,0.33,YES
137,380,0.47,YES
138,138,0.34,NO
139,142,0.04,NO
140,191,0.04,NO
141,46,0.53,YES
142,165,0.43,YES
143,171,0.63,YES
144,56,0.84,NO
145,179,0.79,NO
146,74,0.46,NO
147,36,0.39,YES
148,37,0.59,YES
149,34,0.61,YES
150,34,0.31,NO
151,38,0.04,YES
152,39,0.25,YES
153,156,0.0,NO
154,84,0.3,NO
155,117,0.0,NO
156,94,0.13,YES
157,71,0.0,NO
158,183,0.0,NO
159,85,0.0,YES
160,183,0.28,YES
161,70,0.06,NO
162,54,0.0,NO
163,160,0.16,NO
164,125,0.0,NO
165,151,0.01,NO
166,421,0.0,NO
167,219,0.11,YES
168,50,0.33,YES
169,42,0.1,YES
170,624,0.01,NO
171,377,0.0,NO
172,383,0.09,NO
173,72,0.43,YES
174,92,0.07,YES
175,284,0.0,NO
176,371,0.1,NO
177,47,0.54,YES
178,108,0.33,NO
179,111,0.62,YES
180,319,0.08,NO
181,129,0.29,NO
182,49,0.0,NO
183,358,0.43,NO
184,277,0.04,NO
185,49,0.04,NO
186,89,0.29,NO
187,41,0.0,NO
188,66,0.11,NO
189,63,0.26,YES
190,24,0.0,YES
191,50,0.0,NO
192,72,0.04,NO
193,47,0.0,NO
194,47,0.04,NO
195,183,0.3,NO
196,49,0.37,NO
197,50,0.0,NO
198,98,0.04,NO
199,143,0.04,NO
200,43,0.28,NO
201,42,0.08,NO
202,56,0.1,NO
203,44,0.08,NO
204,26,0.04,NO
205,254,0.04,NO
206,16883,0.14,NO
207,74,0.33,NO
208,153,0.04,NO
209,68,0.62,NO
210,100,0.04,NO
211,549,0.12,YES
212,437,0.13,YES
213,1033,0.0,NO
214,101,0.04,NO
215,331,0.3,NO
216,123,0.0,NO
217,106,0.31,NO
218,106,0.3,NO
219,93,0.1,NO
220,101,0.0,NO
221,38,0.04,NO
222,584,0.28,NO
223,32,0.48,NO
224,111,0.0,NO
225,35,0.26,NO
226,90,0.12,NO
