ID,Size,Predicted %,Actual value
0,215,0.17333333333333337,NO
1,273,0.73,NO
2,460,0.83,NO
3,138,0.369,NO
4,358,0.92,NO
5,1154,0.81,YES
6,51,0.02,NO
7,157,0.69,NO
8,31,0.0,NO
9,1009,0.51,YES
10,193,0.01,NO
11,83,0.97,NO
12,262,0.89,YES
13,638,0.02,NO
14,40,0.5,NO
15,374,0.92,NO
16,390,0.0,NO
17,51,0.54,YES
18,579,0.0,NO
19,32,0.11,NO
20,66,0.72,YES
21,260,0.5,YES
22,596,0.69,YES
23,198,0.04,NO
24,50,0.02,NO
25,27,0.94,YES
26,926,0.08,NO
27,60,0.14,NO
28,62,0.25,NO
29,87,0.01,NO
30,52,0.43,NO
31,297,0.11,NO
32,163,0.02,NO
33,118,0.01,NO
34,83,0.13,NO
35,147,0.08,NO
36,58,0.16,NO
37,44,0.04,NO
38,106,0.14,NO
39,192,0.44,NO
40,151,0.93,YES
41,352,0.83,YES
42,752,0.0,NO
43,877,0.20083333333333336,NO
44,319,0.03,NO
45,27,0.545,YES
46,55,0.15,NO
47,94,0.1,NO
48,191,0.094,NO
49,90,0.06,NO
50,90,0.66,NO
51,271,0.75,YES
52,138,0.9,YES
53,79,0.19,NO
54,82,0.65,NO
55,147,0.3325,NO
56,422,0.1,NO
57,1026,0.61,NO
58,530,0.2,NO
59,189,0.08,NO
60,167,0.07,NO
61,86,0.01,NO
62,195,0.14,NO
63,374,0.62,NO
64,573,0.81,YES
65,126,0.0,NO
66,106,0.3026666666666667,NO
67,109,0.73,YES
68,85,0.34,YES
69,237,0.195,NO
70,345,0.54,YES
71,47,0.205,NO
72,781,0.15,NO
73,27,0.19,NO
74,89,0.56,NO
75,300,0.045,NO
76,166,0.5,YES
77,92,0.77,YES
78,497,0.175,NO
79,93,0.1,NO
80,244,0.3683333333333333,NO
81,183,0.34,NO
82,252,0.3825,NO
83,109,0.01,NO
84,607,0.0,NO
85,565,0.27,NO
86,69,0.0,NO
87,77,0.02,NO
88,97,0.26333333333333336,NO
89,343,0.08,NO
90,214,0.1,NO
91,79,0.1706666666666667,NO
92,25,0.565,NO
93,84,0.24,NO
94,34,0.77,NO
95,33,0.45,NO
96,104,0.39,NO
97,172,0.46,NO
98,70,0.46,NO
99,140,0.47,YES
100,156,0.59,NO
101,142,0.15,NO
102,152,0.04,NO
103,31,0.56,NO
104,60,0.82,YES
105,60,0.0,NO
106,876,0.41,NO
107,61,0.85,YES
108,185,0.63,YES
109,264,0.4133333333333333,YES
110,248,0.3983333333333334,NO
111,286,0.02,NO
112,185,0.085,NO
113,194,0.57,YES
114,346,0.04,NO
115,309,0.02,NO
116,363,0.09,NO
117,84,0.06,NO
118,53,0.32,NO
119,132,0.04,NO
120,4088,0.6,NO
121,721,0.09333333333333334,NO
122,47,0.89,NO
123,101,0.01,NO
124,517,0.006999999999999999,YES
125,327,0.30583333333333335,NO
126,274,0.03,NO
127,136,0.0,NO
128,56,0.07,NO
129,74,0.01,NO
130,361,0.1758333333333333,NO
131,174,0.0,NO
132,148,0.24,YES
133,92,0.09,NO
134,45,0.03,NO
135,168,0.59,NO
136,77,0.39,NO
137,666,0.27,NO
138,88,0.05,NO
139,263,0.08,NO
140,54,0.07,NO
141,51,0.5066666666666666,NO
142,132,0.11,NO
143,160,0.78,NO
144,152,0.3,NO
145,39,0.13,NO
