ID,Size,Predicted %,Actual value
0,215,0.6421153846153845,NO
1,273,0.93,NO
2,460,0.87,NO
3,138,0.2768333333333333,NO
4,358,0.96,NO
5,1154,0.89,YES
6,51,0.03,NO
7,157,0.78,NO
8,31,0.0,NO
9,1009,0.72,YES
10,193,0.03,NO
11,83,0.87,NO
12,262,0.83,YES
13,638,0.0,NO
14,40,0.51,NO
15,374,0.91,NO
16,390,0.01,NO
17,51,0.8,YES
18,579,0.0,NO
19,32,0.0,NO
20,66,0.635,YES
21,260,0.75,YES
22,596,0.73,YES
23,198,0.0925,NO
24,50,0.0,NO
25,27,0.73,YES
26,926,0.4,NO
27,60,0.4225,NO
28,62,0.38,NO
29,87,0.03,NO
30,52,0.747,NO
31,297,0.15,NO
32,163,0.154,NO
33,118,0.0,NO
34,83,0.25,NO
35,147,0.02,NO
36,58,0.32349999999999995,NO
37,44,0.094,NO
38,106,0.4175,NO
39,192,0.72,NO
40,151,0.84,YES
41,352,0.91,YES
42,752,0.01,NO
43,877,0.21833333333333335,NO
44,319,0.08,NO
45,27,0.7383333333333333,YES
46,55,0.29400000000000004,NO
47,94,0.05,NO
48,191,0.02,NO
49,90,0.0,NO
50,90,0.835,NO
51,271,0.73,YES
52,138,0.7,YES
53,79,0.41200000000000003,NO
54,82,0.69,NO
55,147,0.41,NO
56,422,0.12,NO
57,1026,0.83,NO
58,530,0.28733333333333333,NO
59,189,0.052000000000000005,NO
60,167,0.31083333333333335,NO
61,86,0.2,NO
62,195,0.262,NO
63,374,0.57,NO
64,573,0.71,YES
65,126,0.0,NO
66,106,0.4675691808191808,NO
67,109,0.845,YES
68,85,0.635,YES
69,237,0.3734761904761906,NO
70,345,0.87,YES
71,47,0.3334761904761905,NO
72,781,0.4383333333333333,NO
73,27,0.41200000000000003,NO
74,89,0.66,NO
75,300,0.1315,NO
76,166,0.8,YES
77,92,0.89,YES
78,497,0.365,NO
79,93,0.1,NO
80,244,0.502,NO
81,183,0.63,NO
82,252,0.555,NO
83,109,0.115,NO
84,607,0.0,NO
85,565,0.3775,NO
86,69,0.0,NO
87,77,0.02,NO
88,97,0.21,NO
89,343,0.052000000000000005,NO
90,214,0.24,NO
91,79,0.22399999999999998,NO
92,25,0.54,NO
93,84,0.44333333333333336,NO
94,34,0.8,NO
95,33,0.62,NO
96,104,0.44,NO
97,172,0.55,NO
98,70,0.4,NO
99,140,0.7,YES
100,156,0.53,NO
101,142,0.31,NO
102,152,0.07,NO
103,31,0.81,NO
104,60,0.85,YES
105,60,0.04,NO
106,876,0.35,NO
107,61,0.83,YES
108,185,0.78,YES
109,264,0.685,YES
110,248,0.5043333333333334,NO
111,286,0.02,NO
112,185,0.298,NO
113,194,0.88,YES
114,346,0.08,NO
115,309,0.01,NO
116,363,0.33149999999999996,NO
117,84,0.14,NO
118,53,0.345,NO
119,132,0.0,NO
120,4088,0.67,NO
121,721,0.3383333333333334,NO
122,47,0.92,NO
123,101,0.018333333333333337,NO
124,517,0.0571904761904762,YES
125,327,0.542,NO
126,274,0.19399999999999998,NO
127,136,0.0,NO
128,56,0.2924999999999999,NO
129,74,0.0,NO
130,361,0.4646666666666667,NO
131,174,0.03,NO
132,148,0.425,YES
133,92,0.18,NO
134,45,0.08,NO
135,168,0.6053333333333333,NO
136,77,0.69,NO
137,666,0.28,NO
138,88,0.04,NO
139,263,0.28,NO
140,54,0.24,NO
141,51,0.77,NO
142,132,0.23,NO
143,160,0.62,NO
144,152,0.44,NO
145,39,0.26,NO
146,677,0.03,NO
147,131,0.84,NO
148,47,0.5,NO
149,129,0.7,NO
150,43,0.64,NO
151,257,0.58,NO
152,356,0.92,NO
153,62,0.37,NO
154,45,0.65,NO
155,97,0.16,NO
156,476,0.82,NO
157,77,0.0,NO
158,69,0.0,NO
159,104,0.63,NO
160,115,0.44,NO
161,421,0.37,NO
162,61,0.68,NO
163,2009,0.68,NO
164,179,0.01,NO
165,106,0.01,NO
166,33,0.79,NO
167,657,0.26,NO
168,295,0.39,NO
169,872,0.52,NO
170,444,0.37,NO
171,168,0.52,NO
172,752,0.32,NO
173,135,0.12,NO
174,1126,0.2,NO
175,163,0.38,NO
176,184,0.67,NO
177,51,0.6,NO
178,25,0.43,NO
179,180,0.09,NO
180,64,0.0,NO
181,101,0.0,NO
182,512,0.3,NO
183,187,0.3548809523809524,NO
184,56,0.97,NO
185,39,0.79,NO
186,261,0.33166666666666667,NO
187,73,0.06969047619047619,NO
188,65,0.2455,NO
