ID,Size,Predicted %,Actual value
0,215,0.39,NO
1,273,0.28,YES
2,460,0.59,YES
3,138,0.12,YES
4,358,0.64,YES
5,1248,0.98,YES
6,51,0.06,NO
7,157,0.61,YES
8,31,0.0,NO
9,981,0.95,NO
10,180,0.06,NO
11,262,0.88,YES
12,553,1.0,YES
13,40,0.2821666666666667,NO
14,369,0.62,YES
15,390,0.83,YES
16,51,0.0,NO
17,577,1.0,NO
18,32,0.0325,NO
19,66,0.25,NO
20,188,0.94,YES
21,582,0.97,NO
22,160,0.11,YES
23,50,0.0,NO
24,27,0.04750000000000001,NO
25,923,0.96,YES
26,60,0.05,NO
27,62,0.06,NO
28,87,0.15,NO
29,52,0.0,NO
30,268,0.92,NO
31,163,0.55,NO
32,109,0.28,NO
33,147,0.05,NO
34,58,0.11,NO
35,44,0.31333333333333335,NO
36,106,0.47,NO
37,139,0.12,NO
38,326,0.14,NO
39,648,0.97,NO
40,792,1.0,YES
41,319,0.92,YES
42,55,0.02,NO
43,191,0.54,NO
44,90,0.27,NO
45,273,0.75,NO
46,137,0.88,NO
47,79,0.38,NO
48,82,0.44,NO
49,147,0.15,NO
50,422,0.79,NO
51,979,0.99,YES
52,495,1.0,YES
53,189,0.75,NO
54,167,0.84,NO
55,86,0.15,YES
56,182,0.81,NO
57,361,0.95,NO
58,126,0.74,NO
59,106,0.62,NO
60,109,0.61,NO
61,85,0.07,NO
62,236,0.92,NO
63,315,0.87,YES
64,695,0.75,YES
65,27,0.0325,NO
66,89,0.69,NO
67,301,0.87,YES
68,153,0.97,NO
69,92,0.71,NO
70,466,0.96,NO
71,93,0.72,NO
72,244,0.85,NO
73,192,0.72,NO
74,252,0.37,YES
75,109,0.21,NO
76,601,0.94,NO
77,565,0.8,YES
78,69,0.39,NO
79,77,0.65,NO
80,94,0.6,NO
81,337,0.82,NO
82,214,0.64,NO
83,79,0.34,NO
84,25,0.0,NO
85,84,0.44,NO
86,34,0.005,NO
87,33,0.005,NO
88,104,0.33,NO
89,172,0.7,NO
90,70,0.31,NO
91,140,0.46,NO
92,156,0.7,YES
93,248,0.64,NO
94,277,0.82,YES
95,189,0.17,NO
96,194,0.93,YES
97,346,0.55,YES
98,304,0.08,YES
99,356,0.29,NO
100,84,0.61,NO
101,53,0.92,NO
102,132,0.97,YES
103,4088,0.62,YES
104,691,0.85,YES
105,47,0.76,NO
106,101,0.97,NO
107,510,0.83,NO
108,328,0.05,NO
109,273,0.38,NO
110,136,0.78,NO
111,56,0.03,NO
112,74,0.04,NO
113,359,0.14,NO
114,174,0.11,NO
115,148,0.29,NO
116,92,0.19,NO
117,45,0.33,YES
118,168,0.27,NO
119,77,0.87,YES
120,666,0.05,NO
121,88,0.31,NO
122,262,0.81,NO
123,54,0.13,NO
124,48,0.0,NO
125,140,0.08,NO
126,152,0.17,NO
127,39,0.26,NO
128,131,0.05,NO
129,47,0.89,NO
130,129,0.26,NO
131,43,0.09,NO
132,243,0.43,YES
133,62,0.03,NO
134,45,0.0,NO
135,97,0.06,NO
136,476,0.18,NO
137,77,0.75,NO
138,69,0.76,YES
139,104,0.88,YES
140,115,0.88,NO
141,421,0.04,NO
142,61,0.25,NO
143,2009,0.36,NO
144,179,0.01,NO
145,106,0.36,NO
146,33,0.14,NO
147,657,0.0675,NO
148,295,0.1025,NO
149,872,0.005,NO
150,444,0.005,NO
151,168,0.4698333333333333,NO
152,752,0.11800000000000001,NO
153,135,0.18,NO
154,1126,0.29,NO
