ID,Size,Predicted %,Actual value
0,215,0.86,NO
1,271,0.82,NO
2,458,1.0,NO
3,137,0.48,NO
4,357,0.67,YES
5,1242,1.0,YES
6,51,0.13,NO
7,154,0.42,NO
8,31,0.01,NO
9,928,0.95,YES
10,180,0.32,NO
11,260,0.81,YES
12,551,0.96,YES
13,40,0.01,NO
14,361,0.7,NO
15,388,0.87,YES
16,51,0.89,YES
17,577,0.01,NO
18,32,0.59,NO
19,66,0.92,YES
20,188,0.79,YES
21,582,0.61,NO
22,158,0.52,NO
23,50,0.59,NO
24,27,0.94,YES
25,928,0.15,NO
26,60,0.61,NO
27,62,0.54,NO
28,87,0.04,NO
29,52,0.35,NO
30,268,0.97,NO
31,163,0.36,NO
32,109,0.15,NO
33,147,0.01,NO
34,58,0.48,NO
35,44,0.32,NO
36,106,0.91,YES
37,139,0.66,YES
38,326,0.44,YES
39,648,0.28,NO
40,778,0.5,NO
41,314,0.42,NO
42,55,0.65,YES
43,191,0.41,NO
44,90,0.32,NO
45,273,0.86,YES
46,137,0.66,YES
47,79,0.44,NO
48,82,0.71,YES
49,147,0.48,NO
50,422,0.42,YES
51,978,0.44,YES
52,467,0.76,YES
53,189,0.46,NO
54,153,0.75,NO
55,84,0.32,NO
56,182,0.42,YES
57,358,0.41,YES
58,126,0.74,YES
59,106,0.0,NO
60,109,0.66,YES
61,85,0.56,YES
62,236,0.55,YES
63,314,0.62,YES
64,694,0.42,NO
65,27,0.47,NO
66,89,0.42,NO
67,301,0.52,NO
68,153,0.8,YES
69,92,0.45,YES
70,466,0.26,NO
71,93,0.86,YES
72,244,0.98,YES
73,192,0.15,NO
74,250,0.35,NO
75,109,0.5,YES
76,601,0.87,YES
77,565,0.36,YES
78,69,0.44,NO
79,77,0.47,NO
80,94,0.47,NO
81,337,0.64,NO
82,214,0.88,NO
83,79,0.02,NO
84,25,0.59,YES
85,84,0.16,NO
86,34,0.1,YES
87,33,0.37,YES
88,104,0.08,NO
89,172,0.07,NO
90,70,0.24,YES
91,140,0.01,NO
92,154,0.42,YES
93,248,0.27,NO
94,275,0.07,NO
95,176,0.07,NO
96,624,0.12,YES
97,91,0.46,YES
98,58,0.36,YES
99,132,0.36,YES
100,4088,0.29,YES
101,558,0.07,NO
102,727,0.55,NO
103,150,0.31,NO
104,503,0.09,NO
105,325,0.48,YES
106,273,0.26,NO
107,136,0.02,NO
108,56,0.08,NO
109,74,0.1,NO
110,357,0.08,NO
111,174,0.36,YES
112,148,0.39,NO
113,92,0.25,NO
114,45,0.48,NO
115,168,0.56,YES
116,77,0.32,NO
117,664,0.09,NO
118,88,0.34,NO
119,260,0.46,YES
120,54,0.32,YES
121,48,0.62,YES
122,140,0.31,YES
123,152,0.35,YES
124,39,0.07,NO
125,131,0.16,NO
126,47,0.12,NO
127,129,0.07,NO
128,43,0.32,NO
129,243,0.07,NO
130,62,0.07,NO
131,45,0.37,NO
132,94,0.36,NO
133,72,0.07,NO
134,42,0.07,NO
135,48,0.11,NO
136,89,0.31,YES
137,380,0.65,YES
138,138,0.32,NO
139,142,0.08,NO
140,191,0.07,NO
141,46,0.86,YES
142,165,0.67,YES
143,171,0.79,YES
144,56,0.87,NO
145,179,0.97,NO
146,74,0.79,NO
147,36,0.36,YES
148,37,0.51,YES
149,34,0.54,YES
150,34,0.39,NO
151,38,0.07,YES
152,39,0.29,YES
153,156,0.01,NO
154,84,0.36,NO
155,117,0.02,NO
156,94,0.32,YES
157,71,0.0,NO
158,183,0.0,NO
159,85,0.03,YES
160,183,0.28,YES
161,70,0.2,NO
162,54,0.0,NO
163,160,0.27,NO
164,125,0.08,NO
165,151,0.0,NO
166,421,0.01,NO
167,219,0.31,YES
168,50,0.31,YES
169,42,0.33,YES
170,624,0.08,NO
171,377,0.0,NO
172,383,0.16,NO
173,72,0.66,YES
174,92,0.64,YES
175,284,0.1,NO
176,371,0.28,NO
177,47,0.71,YES
178,108,0.31,NO
179,111,0.85,YES
180,319,0.26,NO
181,129,0.42,NO
182,49,0.0,NO
183,358,0.45,NO
184,277,0.12,NO
185,49,0.09,NO
186,89,0.42,NO
187,41,0.0,NO
188,66,0.31,NO
189,63,0.26,YES
190,24,0.11,YES
191,50,0.03,NO
192,72,0.12,NO
193,47,0.08,NO
194,47,0.12,NO
195,183,0.35,NO
196,49,0.42,NO
197,50,0.03,NO
198,98,0.09,NO
199,143,0.12,NO
200,43,0.31,NO
201,42,0.27,NO
202,56,0.31,NO
203,44,0.26,NO
204,26,0.07,NO
205,254,0.13,NO
206,16883,0.34,NO
207,74,0.51,NO
208,153,0.07,NO
209,68,0.65,NO
210,100,0.08,NO
211,549,0.32,YES
212,437,0.3,YES
213,1033,0.01,NO
214,101,0.07,NO
215,331,0.36,NO
216,123,0.01,NO
217,106,0.32,NO
218,106,0.32,NO
219,93,0.32,NO
220,101,0.0,NO
221,38,0.07,NO
222,584,0.31,NO
223,32,0.47,NO
224,111,0.03,NO
225,35,0.37,NO
226,90,0.32,NO
