ID,Size,Predicted %,Actual value
0,28,0.04,NO
1,28,0.04,NO
2,449,0.54,NO
3,1087,0.55,NO
4,25,0.04,NO
5,50,0.01,NO
6,76,0.06,NO
7,38,0.07,NO
8,168,0.45,NO
9,268,0.69,YES
10,371,0.83,YES
11,145,0.33,YES
12,85,0.0,NO
13,64,0.06,NO
14,36,0.08,NO
15,36,0.02,NO
16,39,0.05,NO
17,26,0.15,NO
18,504,0.39,NO
19,357,0.15,YES
20,196,0.23,NO
21,24,0.04,NO
22,27,0.04,NO
23,69,0.38,YES
24,56,0.51,NO
25,26,0.04,NO
26,187,0.43,NO
27,983,0.31,NO
28,252,0.07,NO
29,620,0.22,NO
30,37,0.06,NO
31,35,0.06,NO
32,286,0.09,NO
33,232,0.05,NO
34,203,0.18,NO
35,270,0.14,NO
36,425,0.15,NO
37,244,0.03,NO
38,74,0.15,NO
39,69,0.11,NO
40,247,0.22,YES
41,231,0.08,NO
42,202,0.1,NO
43,99,0.09,NO
44,191,0.25,NO
45,447,0.64,YES
46,95,0.02,NO
47,549,0.47,NO
48,136,0.08,NO
49,40,0.04,NO
50,86,0.02,NO
51,90,0.02,NO
52,79,0.01,NO
53,85,0.09,NO
54,59,0.04,NO
55,105,0.13,NO
56,52,0.03,NO
57,157,0.28,YES
58,74,0.06,NO
59,243,0.6,YES
60,227,0.43,YES
61,55,0.07,NO
62,29,0.04,NO
63,111,0.13,NO
64,113,0.11,NO
65,71,0.05,NO
66,54,0.18,NO
67,205,0.1,NO
68,121,0.38,NO
69,107,0.15,NO
70,74,0.18,NO
71,55,0.21,NO
72,104,0.03,NO
73,61,0.83,YES
74,148,0.44,NO
75,66,0.24,NO
76,87,0.24,NO
77,85,0.62,YES
78,72,0.03,NO
79,54,0.05,NO
80,60,0.03,NO
81,76,0.05,NO
82,33,0.02,NO
83,430,0.61,NO
84,146,0.6,NO
85,125,0.17,NO
86,75,0.33,NO
87,47,0.72,NO
88,34,0.13,NO
89,39,0.11,NO
90,36,0.5,NO
91,79,0.22,YES
92,28,0.27,NO
93,426,0.07,NO
94,212,0.32,NO
95,88,0.15,NO
96,57,0.07,NO
97,43,0.06,NO
98,27,0.16,YES
99,25,0.13,NO
100,53,0.45,NO
101,108,0.26,NO
102,102,0.02,NO
103,85,0.21,NO
104,54,0.12,NO
