ID,Size,Predicted %,Actual value
0,28,0.01,NO
1,28,0.01,NO
2,387,0.93,NO
3,1087,0.88,NO
4,25,0.0,NO
5,50,0.03,NO
6,76,0.23,NO
7,38,0.01,NO
8,168,0.5,NO
9,268,0.86,NO
10,374,0.9,NO
11,145,0.36,NO
12,85,0.09,NO
13,64,0.11,NO
14,36,0.01,NO
15,36,0.63,NO
16,36,0.18,NO
17,26,0.11,NO
18,491,0.85,NO
19,354,0.57,NO
20,196,0.75,NO
21,24,0.02,NO
22,27,0.08,NO
23,69,0.81,NO
24,56,0.73,NO
25,26,0.03,NO
26,187,0.66,NO
27,983,0.85,NO
28,252,0.16,NO
29,620,0.85,NO
30,37,0.07,NO
31,35,0.09,NO
32,286,0.11,NO
33,232,0.08,NO
34,203,0.28,NO
35,270,0.04,NO
36,425,0.59,NO
37,244,0.8,NO
38,74,0.91,NO
39,69,0.01,NO
40,228,0.46,NO
41,231,0.55,NO
42,202,0.59,NO
43,99,0.71,NO
44,191,0.34,NO
45,447,0.85,YES
46,95,0.03,NO
47,549,0.84,NO
48,136,0.63,NO
49,40,0.01,NO
50,86,0.02,NO
51,90,0.02,NO
52,79,0.0,NO
53,85,0.0,NO
54,59,0.2,NO
55,112,0.04,NO
56,52,0.01,NO
57,157,0.39,NO
58,74,0.07,NO
59,230,0.11,NO
60,206,0.15,NO
61,55,0.01,NO
62,29,0.3,NO
63,111,0.05,NO
64,98,0.05,NO
65,43,0.02,NO
66,54,0.01,NO
67,205,0.1,NO
68,121,0.69,NO
69,107,0.92,NO
70,74,0.38,NO
71,76,0.21,NO
72,33,0.88,YES
73,420,0.83,NO
74,146,0.78,NO
75,125,0.76,NO
76,75,0.8,NO
77,47,0.02,NO
78,34,0.0,NO
79,39,0.01,NO
80,36,0.23,NO
81,79,0.01,NO
82,28,0.92,NO
83,422,0.79,NO
84,212,0.66,NO
85,88,0.73,NO
86,57,0.43,NO
87,43,0.01,NO
88,27,0.06,NO
89,25,0.16,NO
90,53,0.84,NO
91,108,0.99,NO
92,102,0.92,NO
93,85,0.23,NO
94,54,0.8,NO
95,78,0.99,NO
96,98,0.58,NO
97,78,0.87,NO
98,77,0.68,NO
99,97,0.65,NO
100,176,0.86,NO
101,123,0.01,NO
102,51,0.87,NO
103,71,0.29,NO
