ID,Size,Predicted %,Actual value
0,45,0.6128684648684648,YES
1,28,0.0,NO
2,28,0.0,NO
3,449,0.8277077922077922,YES
4,1470,0.34,NO
5,25,0.0,NO
6,39,0.0621111111111111,NO
7,47,0.0,NO
8,30,0.0,NO
9,215,0.07396825396825397,NO
10,50,0.13,NO
11,82,0.23,NO
12,41,0.3,NO
13,245,0.98,NO
14,227,0.07569444444444445,NO
15,363,0.0075,NO
16,407,0.0,NO
17,145,0.0,NO
18,49,0.0,NO
19,85,0.0,NO
20,64,0.05,NO
21,36,0.03,NO
22,37,0.0,NO
23,83,0.91,YES
24,32,0.27278571428571424,NO
25,26,1.0,YES
26,835,0.0,NO
27,365,0.0,NO
28,206,0.0,NO
29,24,0.03666666666666666,NO
30,24,0.05833333333333334,NO
31,27,0.016,NO
32,260,0.02,NO
33,30,0.03,NO
34,428,0.019725274725274727,NO
35,972,0.0,NO
36,123,0.0,NO
37,562,0.005555555555555556,NO
38,205,0.005555555555555556,NO
39,37,0.18341070041070037,NO
40,35,0.01,NO
41,276,0.09,NO
42,316,0.01,NO
43,204,0.18,NO
44,133,0.02633333333333333,NO
45,285,0.13844444444444443,NO
46,336,0.0,NO
47,464,0.46901240426240426,NO
48,294,0.09633333333333333,NO
49,76,0.02875,NO
50,69,0.01,NO
51,266,0.018571428571428572,NO
52,247,0.57,NO
53,217,0.0,NO
54,99,0.035833333333333335,NO
55,191,0.01,NO
56,476,0.0,NO
57,95,0.88,YES
58,550,0.36950396825396825,NO
59,136,0.2026190476190476,NO
60,33,0.0,NO
61,483,0.003333333333333333,NO
62,140,0.0,NO
63,111,0.55,YES
64,34,0.05,NO
65,39,0.0,NO
66,36,0.0,NO
67,257,0.0,NO
68,61,0.0,NO
69,57,0.0,NO
70,124,0.98,YES
71,59,0.04,NO
72,32,0.02,NO
73,25,0.0575,NO
74,53,0.0,NO
75,53,0.0,NO
76,88,0.1428611111111111,NO
77,107,0.1,NO
78,133,0.06665079365079364,NO
79,169,0.0,NO
80,80,0.01,NO
81,29,0.02,NO
82,588,0.019,NO
83,162,0.0,NO
84,39,0.0,NO
85,79,0.10666666666666666,NO
86,85,0.53,NO
87,110,0.015,NO
88,111,0.0463432400932401,NO
89,53,0.0,NO
90,52,0.73,YES
91,154,0.67,NO
92,403,0.0,NO
93,183,0.013406593406593408,NO
94,215,0.03,NO
95,76,0.0,NO
96,554,0.99,YES
97,257,0.37464285714285717,NO
98,55,0.09166666666666665,NO
99,102,0.72,YES
100,403,0.55,NO
101,35,0.62,NO
102,145,0.27,NO
103,119,0.31,YES
104,108,1.0,YES
105,91,0.0,NO
106,69,0.0,NO
107,80,0.0,NO
108,63,0.0,NO
109,160,0.06,NO
110,98,0.03666666666666666,NO
111,54,0.04,NO
112,267,0.0,NO
113,55,0.11,NO
114,46,0.0,NO
115,226,0.027000000000000003,NO
116,54,0.0,NO
117,270,0.0,NO
118,74,0.02,NO
119,359,0.056749999999999995,NO
120,78,0.01,NO
121,180,0.006428571428571429,NO
122,57,0.14,NO
123,50,0.0,NO
124,243,0.07,NO
125,254,0.0,NO
126,306,0.08482142857142858,NO
127,139,0.01,NO
128,375,0.0,NO
129,75,0.013333333333333334,NO
130,222,0.0,NO
131,61,0.0975714285714286,NO
132,98,0.0,NO
133,28,0.18,NO
134,55,0.08449999999999999,NO
135,194,0.01,NO
136,28,0.1481666666666667,NO
137,50,0.1856388888888889,NO
138,55,0.02,NO
139,124,0.0,NO
140,87,0.0,NO
141,65,0.01,NO
142,144,0.02142857142857143,NO
143,134,0.006428571428571429,NO
144,117,0.0,NO
145,28,0.0,NO
146,57,0.2,NO
147,60,0.061650793650793644,NO
148,62,0.03875,NO
149,89,0.055650793650793645,NO
150,60,0.016,NO
151,68,0.0,NO
152,522,0.03,NO
153,43,0.0,NO
154,247,0.27125,NO
155,35,0.0,NO
156,42,0.02775,NO
157,57,0.0,NO
158,117,0.0,NO
159,61,0.07219444444444444,NO
160,92,0.0,NO
161,93,0.51,NO
162,80,0.04,NO
163,101,0.039,NO
164,59,0.0,NO
165,84,0.0,NO
166,82,0.36845329670329674,NO
167,172,0.0,NO
168,143,0.08909090909090908,NO
169,78,0.0,NO
170,66,0.37620238095238095,NO
171,66,0.0,NO
172,85,0.0,NO
173,54,0.13984523809523808,NO
174,77,0.0,NO
175,137,0.06266025641025642,NO
176,130,0.20139498001997996,NO
177,79,0.0,NO
178,76,0.03220454545454546,NO
179,81,0.10875,NO
180,98,0.06321428571428571,NO
181,115,0.0,NO
182,180,0.05457142857142856,NO
