ID,Size,Predicted %,Actual value
0,40,0.0,YES
1,28,0.0,NO
2,28,0.0,NO
3,449,0.2,YES
4,1358,0.8997948717948718,NO
5,25,0.0,NO
6,39,0.0,NO
7,50,0.0,NO
8,82,0.0,NO
9,41,0.2,NO
10,245,0.54,NO
11,227,0.61,NO
12,363,0.66,NO
13,375,0.98,YES
14,145,0.33994057958849644,NO
15,49,0.0,NO
16,85,0.0,NO
17,64,0.0,NO
18,36,0.0,NO
19,37,0.41,NO
20,92,0.21,NO
21,32,0.05,NO
22,26,0.61,YES
23,669,0.49,NO
24,398,0.46799999999999997,NO
25,206,0.0,NO
26,24,0.0,NO
27,24,0.0,NO
28,27,0.16,NO
29,30,0.54,NO
30,428,0.24,NO
31,972,0.47,NO
32,123,0.17,NO
33,562,0.24525,NO
34,205,0.03,NO
35,37,0.04,NO
36,35,0.11,NO
37,276,0.18,NO
38,316,0.22324712787212792,NO
39,204,0.2,NO
40,133,0.07,NO
41,285,0.15,NO
42,336,0.25,NO
43,464,0.36,NO
44,294,0.28,NO
45,76,0.0,NO
46,69,0.2842446581196581,NO
47,266,0.51,NO
48,247,0.22,NO
49,217,0.14,NO
50,99,0.01,NO
51,191,0.44,NO
52,476,0.02,NO
53,95,0.16,YES
54,550,0.25,NO
55,136,0.0,NO
56,33,0.36,YES
57,479,0.5527248677248677,NO
58,140,0.28,NO
59,111,0.0,NO
60,34,0.0,NO
61,39,0.0,NO
62,36,0.23,YES
63,202,0.01,NO
64,106,0.3,NO
65,57,0.27,NO
66,43,0.0,NO
67,27,0.04,NO
68,25,0.02,NO
69,53,0.0,YES
70,88,0.04,NO
71,107,0.29,NO
72,132,0.344725585688821,NO
73,169,0.0,NO
74,80,0.01,NO
75,29,0.26,NO
76,430,0.01,NO
77,79,0.0,NO
78,85,0.15,NO
79,110,0.08409022556390977,NO
80,111,0.0,NO
81,53,0.0,NO
82,52,0.1,NO
83,158,0.18,NO
84,270,0.022967490026313556,NO
85,183,0.0920595238095238,NO
86,215,0.0,NO
87,76,0.36,YES
88,285,0.5,NO
89,258,0.0,NO
90,55,0.028181818181818183,NO
91,102,0.31,NO
92,403,0.0,NO
93,35,0.3195,YES
94,145,0.7033974358974359,NO
95,119,0.037000000000000005,NO
96,71,0.15781746031746033,YES
97,75,0.43,NO
98,69,0.14986975817440215,YES
99,80,0.25,NO
100,63,0.5536681583981894,YES
101,120,0.52,YES
102,98,0.0,NO
103,54,0.08535714285714285,NO
104,267,0.0,NO
105,55,0.02,NO
106,46,0.01,NO
107,226,0.0,NO
108,54,0.05,NO
109,270,0.0,NO
110,74,0.01,NO
111,359,0.02,NO
112,78,0.02,NO
113,180,0.01,NO
114,57,0.0,NO
115,50,0.07,NO
116,243,0.06,NO
117,254,0.07433333333333332,NO
118,306,0.0,NO
119,139,0.45,NO
120,375,0.15,NO
121,75,0.0575,NO
122,222,0.01,NO
123,61,0.0,NO
124,98,0.35454545454545455,NO
125,28,0.02,NO
126,55,0.6496153846153845,NO
127,194,0.0,NO
128,28,0.14,NO
129,50,0.19,NO
130,55,0.01,NO
131,118,0.46,NO
132,87,0.0,NO
133,65,0.02,NO
134,144,0.52,NO
135,117,0.02,NO
136,28,0.0,NO
137,57,0.0,NO
138,60,0.01,NO
139,62,0.02,NO
140,89,0.61,NO
141,60,0.0,NO
142,68,0.03,NO
143,522,0.02,NO
144,43,0.09,NO
145,247,0.0,NO
146,35,0.05,NO
147,42,0.26,NO
148,57,0.24,NO
149,91,0.01,NO
150,61,0.0,NO
151,92,0.01,NO
152,93,0.0,NO
153,80,0.0,NO
154,101,0.09,NO
155,59,0.0495,NO
156,84,0.23,NO
157,82,0.09,NO
158,132,0.12,NO
159,143,0.12,NO
160,78,0.16,YES
161,66,0.0,NO
162,66,0.18,NO
163,85,0.0495,NO
164,54,0.0,NO
165,77,0.03,NO
166,137,0.01,NO
167,130,0.18,NO
168,79,0.01,NO
169,76,0.05,NO
170,81,0.25,NO
171,98,0.2,NO
172,115,0.05,NO
173,180,0.19,NO
174,118,0.0,NO
175,64,0.0,NO
176,95,0.13,NO
