ID,Size,Predicted %,Actual value
0,45,0.128947052947053,YES
1,28,0.0,NO
2,28,0.0,NO
3,449,0.32663492063492067,YES
4,1470,0.5,NO
5,25,0.0,NO
6,39,0.08522727272727273,NO
7,47,0.0,NO
8,30,0.02,NO
9,215,0.04604700854700854,NO
10,50,0.14,NO
11,82,0.19,NO
12,41,0.66,NO
13,245,0.94,NO
14,227,0.028999999999999998,NO
15,363,0.008,NO
16,407,0.0,NO
17,145,0.0,NO
18,49,0.0,NO
19,85,0.0,NO
20,64,0.11,NO
21,36,0.00125,NO
22,37,0.0,NO
23,83,0.9,YES
24,32,0.2375,NO
25,26,0.87,YES
26,835,0.0,NO
27,365,0.0,NO
28,206,0.0,NO
29,24,0.0,NO
30,24,0.07,NO
31,27,0.0,NO
32,260,0.07,NO
33,30,0.005,NO
34,428,0.005666666666666666,NO
35,972,0.0,NO
36,123,0.0,NO
37,562,0.02,NO
38,205,0.05427777777777777,NO
39,37,0.04255555555555556,NO
40,35,0.02,NO
41,276,0.01,NO
42,316,0.04,NO
43,204,0.045,NO
44,133,0.05,NO
45,285,0.03,NO
46,336,0.0,NO
47,464,0.11866666666666667,NO
48,294,0.005,NO
49,76,0.01,NO
50,69,0.0,NO
51,266,0.0,NO
52,247,0.25,NO
53,217,0.0,NO
54,99,0.0,NO
55,191,0.0,NO
56,476,0.0,NO
57,95,0.6525,YES
58,550,0.22958333333333336,NO
59,136,0.6483333333333333,NO
60,33,0.0,NO
61,483,0.0,NO
62,140,0.0,NO
63,111,0.66,YES
64,34,0.19,NO
65,39,0.0016666666666666663,NO
66,36,0.01,NO
67,257,0.0,NO
68,61,0.0,NO
69,57,0.0,NO
70,124,0.72,YES
71,59,0.0,NO
72,32,0.023333333333333334,NO
73,25,0.013333333333333332,NO
74,53,0.0,NO
75,53,0.0,NO
76,88,0.1411111111111111,NO
77,107,0.02,NO
78,133,0.02,NO
79,169,0.0,NO
80,80,0.0,NO
81,29,0.013095238095238096,NO
82,588,0.0,NO
83,162,0.02,NO
84,39,0.0,NO
85,79,0.27,NO
86,85,0.71,NO
87,110,0.01,NO
88,111,0.042,NO
89,53,0.0,NO
90,52,0.87,YES
91,154,0.46,NO
92,403,0.0,NO
93,183,0.04125000000000001,NO
94,215,0.15,NO
95,76,0.0,NO
96,554,0.8875,YES
97,257,0.1806666666666667,NO
98,55,0.23,NO
99,102,0.37,YES
100,403,0.19,NO
101,35,0.29,NO
102,145,0.11166666666666668,NO
103,119,0.53,YES
104,108,0.82,YES
105,91,0.0,NO
106,69,0.02,NO
107,80,0.0,NO
108,63,0.0,NO
109,160,0.06,NO
110,98,0.02,NO
111,54,0.06,NO
112,267,0.0,NO
113,55,0.04,NO
114,46,0.0,NO
115,226,0.01,NO
116,54,0.0011111111111111111,NO
117,270,0.0,NO
118,74,0.0,NO
119,359,0.02,NO
120,78,0.0,NO
121,180,0.0,NO
122,57,0.07,NO
123,50,0.05,NO
124,243,0.01,NO
125,254,0.0,NO
126,306,0.35833333333333334,NO
127,139,0.0,NO
128,375,0.0,NO
129,75,0.02,NO
130,222,0.0,NO
131,61,0.05,NO
132,98,0.01,NO
133,28,0.17,NO
134,55,0.1225,NO
135,194,0.01,NO
136,28,0.12,NO
137,50,0.11,NO
138,55,0.0,NO
139,124,0.0,NO
140,87,0.0,NO
141,65,0.01,NO
142,144,0.0,NO
143,134,0.027777777777777776,NO
144,117,0.0,NO
145,28,0.0,NO
146,57,0.02,NO
147,60,0.0,NO
148,62,0.08,NO
149,89,0.0036363636363636364,NO
150,60,0.0,NO
151,68,0.0,NO
152,522,0.157,NO
153,43,0.0,NO
154,247,0.15,NO
155,35,0.0,NO
156,42,0.02,NO
157,57,0.01,NO
158,117,0.0,NO
159,61,0.08,NO
160,92,0.0,NO
161,93,0.43,NO
162,80,0.0,NO
163,101,0.135,NO
164,59,0.0,NO
165,84,0.0,NO
166,82,0.23,NO
167,172,0.01,NO
168,143,0.2816666666666666,NO
169,78,0.02,NO
170,66,0.175,NO
171,66,0.0,NO
172,85,0.0,NO
173,54,0.2475714285714286,NO
174,77,0.03,NO
175,137,0.02,NO
176,130,0.04833333333333334,NO
177,79,0.03,NO
178,76,0.0014285714285714286,NO
179,81,0.06,NO
180,98,0.065,NO
181,115,0.0,NO
182,180,0.01,NO
