ID,Size,Predicted %,Actual value
0,28,1.545595054095827E-4,NO
1,28,1.545595054095827E-4,NO
2,449,4.6339202965708985E-4,NO
3,1339,0.9990740740740742,YES
4,25,2.318034306907742E-4,NO
5,50,3.0902348578491963E-4,NO
6,76,3.0902348578491963E-4,NO
7,38,3.0902348578491963E-4,NO
8,178,0.9990740740740742,NO
9,326,0.9990740740740742,NO
10,370,0.9990740740740742,YES
11,145,9.25925925925926E-4,NO
12,49,3.0902348578491963E-4,NO
13,85,3.0902348578491963E-4,NO
14,64,3.0902348578491963E-4,NO
15,36,2.318034306907742E-4,NO
16,36,9.25925925925926E-4,NO
17,32,2.318034306907742E-4,NO
18,26,0.9990740740740742,YES
19,543,0.9990740740740742,NO
20,395,9.25925925925926E-4,NO
21,209,4.6339202965708985E-4,NO
22,24,2.318034306907742E-4,NO
23,24,3.0902348578491963E-4,NO
24,27,9.25925925925926E-4,NO
25,73,4.6339202965708985E-4,NO
26,56,3.0902348578491963E-4,NO
27,30,9.25925925925926E-4,NO
28,294,3.0902348578491963E-4,NO
29,983,3.0902348578491963E-4,NO
30,262,3.0902348578491963E-4,NO
31,626,9.25925925925926E-4,NO
32,37,2.318034306907742E-4,NO
33,35,3.0902348578491963E-4,NO
34,286,3.0902348578491963E-4,NO
35,232,3.0902348578491963E-4,NO
36,203,3.0902348578491963E-4,NO
37,286,3.0902348578491963E-4,NO
38,425,3.0902348578491963E-4,NO
39,249,2.318034306907742E-4,NO
40,74,2.318034306907742E-4,NO
41,69,0.5,NO
42,247,9.25925925925926E-4,NO
43,237,2.318034306907742E-4,NO
44,214,3.0902348578491963E-4,NO
45,99,3.0902348578491963E-4,NO
46,191,0.9990740740740742,NO
47,464,3.0902348578491963E-4,NO
48,95,3.0902348578491963E-4,NO
49,549,3.0902348578491963E-4,NO
50,136,2.318034306907742E-4,NO
51,40,2.318034306907742E-4,NO
52,86,9.25925925925926E-4,NO
53,105,9.25925925925926E-4,NO
54,79,3.0902348578491963E-4,NO
55,85,9.25925925925926E-4,NO
56,72,4.6339202965708985E-4,NO
57,105,3.0902348578491963E-4,NO
58,52,9.25925925925926E-4,NO
59,151,9.25925925925926E-4,NO
60,264,9.25925925925926E-4,NO
61,183,9.25925925925926E-4,NO
62,195,9.25925925925926E-4,NO
63,76,9.25925925925926E-4,NO
64,250,9.25925925925926E-4,NO
65,237,3.0902348578491963E-4,NO
66,55,9.25925925925926E-4,NO
67,102,9.25925925925926E-4,NO
68,389,9.25925925925926E-4,NO
69,35,3.0902348578491963E-4,NO
70,130,3.0902348578491963E-4,NO
71,114,9.25925925925926E-4,NO
72,71,9.25925925925926E-4,NO
73,54,9.25925925925926E-4,NO
74,267,0.9990740740740742,NO
75,55,9.25925925925926E-4,NO
76,46,0.9990740740740742,NO
77,226,3.0902348578491963E-4,NO
78,54,9.25925925925926E-4,NO
79,266,9.25925925925926E-4,NO
80,74,9.25925925925926E-4,NO
81,359,9.25925925925926E-4,NO
82,78,9.25925925925926E-4,NO
83,181,9.25925925925926E-4,NO
84,57,9.25925925925926E-4,NO
85,50,9.25925925925926E-4,NO
86,243,9.25925925925926E-4,NO
87,253,0.9990740740740742,NO
88,306,9.25925925925926E-4,NO
89,139,9.25925925925926E-4,NO
90,375,9.25925925925926E-4,NO
91,75,3.0902348578491963E-4,NO
92,222,9.25925925925926E-4,NO
93,28,4.6339202965708985E-4,NO
94,55,0.9990740740740742,NO
95,154,9.25925925925926E-4,NO
96,25,9.25925925925926E-4,NO
97,50,0.9990740740740742,NO
98,41,9.25925925925926E-4,NO
99,101,9.25925925925926E-4,NO
100,84,9.25925925925926E-4,NO
101,51,4.6339202965708985E-4,NO
102,135,9.25925925925926E-4,NO
103,117,3.0902348578491963E-4,NO
104,25,9.25925925925926E-4,NO
105,54,9.25925925925926E-4,NO
106,60,9.25925925925926E-4,NO
107,62,9.25925925925926E-4,NO
108,83,0.9990740740740742,NO
109,60,9.25925925925926E-4,NO
110,63,9.25925925925926E-4,NO
111,452,9.25925925925926E-4,NO
112,43,9.25925925925926E-4,NO
113,247,9.25925925925926E-4,NO
114,35,9.25925925925926E-4,NO
115,42,9.25925925925926E-4,NO
116,57,9.25925925925926E-4,NO
117,156,9.25925925925926E-4,NO
118,61,9.25925925925926E-4,NO
119,91,9.25925925925926E-4,NO
120,93,9.25925925925926E-4,NO
121,80,3.0902348578491963E-4,NO
122,101,4.6339202965708985E-4,NO
123,59,0.9990740740740742,NO
124,84,0.9990740740740742,NO
125,82,0.9990740740740742,NO
126,132,3.0902348578491963E-4,NO
127,76,9.25925925925926E-4,NO
128,33,3.0902348578491963E-4,NO
129,430,3.0902348578491963E-4,NO
130,153,2.318034306907742E-4,NO
131,122,3.0902348578491963E-4,NO
132,75,3.0902348578491963E-4,NO
133,60,9.25925925925926E-4,YES
134,34,0.9990740740740742,NO
135,39,0.9990740740740742,NO
136,36,0.9990740740740742,NO
137,79,3.0902348578491963E-4,NO
138,28,3.0902348578491963E-4,NO
139,438,3.0902348578491963E-4,NO
140,194,3.0902348578491963E-4,NO
141,99,9.25925925925926E-4,NO
142,55,9.25925925925926E-4,NO
143,43,3.0902348578491963E-4,NO
144,27,3.0902348578491963E-4,NO
145,25,3.0902348578491963E-4,NO
146,53,3.0902348578491963E-4,NO
147,108,9.25925925925926E-4,NO
148,103,9.25925925925926E-4,NO
149,85,0.9990740740740742,NO
150,54,9.25925925925926E-4,NO
151,79,0.9990740740740742,NO
152,137,3.0902348578491963E-4,NO
153,99,9.25925925925926E-4,NO
154,79,3.0902348578491963E-4,NO
155,78,9.25925925925926E-4,NO
156,101,9.25925925925926E-4,NO
157,177,9.25925925925926E-4,NO
